Filename,Class Label
pizza_112514.png,1
pizza_016030.png,1
bird_110375.png,0
pizza_082922.png,1
bird_023004.png,0
bird_068643.png,0
pizza_043206.png,1
bird_133140.png,0
pizza_118758.png,1
bird_093134.png,0
pizza_031400.png,1
bird_001008.png,0
bird_032049.png,0
screwdriver_099698.png,2
bird_116122.png,0
pizza_041412.png,1
screwdriver_085083.png,2
pizza_123687.png,1
screwdriver_108184.png,2
pizza_034122.png,1
bird_028857.png,0
pizza_034128.png,1
pizza_021572.png,1
screwdriver_107016.png,2
pizza_113807.png,1
screwdriver_061097.png,2
pizza_092118.png,1
bird_099826.png,0
pizza_017972.png,1
screwdriver_101825.png,2
screwdriver_085640.png,2
screwdriver_108350.png,2
pizza_039099.png,1
screwdriver_005926.png,2
screwdriver_058150.png,2
pizza_001000.png,1
screwdriver_017497.png,2
pizza_023351.png,1
screwdriver_031362.png,2
screwdriver_009828.png,2
pizza_056660.png,1
bird_045129.png,0
screwdriver_042098.png,2
pizza_120140.png,1
pizza_039739.png,1
screwdriver_001882.png,2
bird_115400.png,0
pizza_110359.png,1
screwdriver_040035.png,2
bird_131347.png,0
screwdriver_016029.png,2
screwdriver_032614.png,2
screwdriver_018857.png,2
pizza_039711.png,1
pizza_006658.png,1
bird_025184.png,0
screwdriver_009755.png,2
pizza_096605.png,1
screwdriver_023999.png,2
screwdriver_087321.png,2
bird_088529.png,0
pizza_117559.png,1
screwdriver_038798.png,2
screwdriver_037635.png,2
screwdriver_086428.png,2
screwdriver_000358.png,2
pizza_038712.png,1
pizza_014960.png,1
pizza_002230.png,1
bird_129734.png,0
pizza_110700.png,1
pizza_084929.png,1
pizza_127679.png,1
screwdriver_018669.png,2
bird_010979.png,0
bird_099407.png,0
pizza_099871.png,1
screwdriver_038629.png,2
screwdriver_010030.png,2
bird_107567.png,0
pizza_079941.png,1
screwdriver_053322.png,2
bird_092589.png,0
pizza_051125.png,1
screwdriver_029855.png,2
pizza_086365.png,1
bird_002399.png,0
screwdriver_082172.png,2
bird_061447.png,0
pizza_056560.png,1
screwdriver_078972.png,2
bird_094338.png,0
bird_017666.png,0
bird_035753.png,0
bird_059522.png,0
bird_108333.png,0
bird_071149.png,0
bird_106226.png,0
bird_109913.png,0
bird_090770.png,0
bird_131241.png,0
pizza_074285.png,1
bird_116293.png,0
bird_097638.png,0
screwdriver_102627.png,2
bird_061317.png,0
bird_055937.png,0
pizza_106476.png,1
pizza_023372.png,1
screwdriver_078668.png,2
screwdriver_028312.png,2
pizza_115334.png,1
pizza_065890.png,1
pizza_064457.png,1
bird_040812.png,0
screwdriver_001404.png,2
bird_062498.png,0
bird_073569.png,0
pizza_095517.png,1
pizza_078511.png,1
screwdriver_027721.png,2
pizza_012842.png,1
pizza_018010.png,1
bird_060369.png,0
pizza_024947.png,1
pizza_088059.png,1
pizza_089955.png,1
bird_032242.png,0
screwdriver_031241.png,2
bird_078625.png,0
bird_089222.png,0
screwdriver_112378.png,2
pizza_045006.png,1
screwdriver_075014.png,2
pizza_020762.png,1
screwdriver_052894.png,2
pizza_051140.png,1
pizza_086662.png,1
screwdriver_113655.png,2
screwdriver_113687.png,2
pizza_030523.png,1
bird_034109.png,0
pizza_052784.png,1
screwdriver_069916.png,2
bird_091081.png,0
bird_131820.png,0
bird_125971.png,0
bird_072425.png,0
screwdriver_002282.png,2
bird_071064.png,0
bird_067406.png,0
pizza_091473.png,1
pizza_020828.png,1
bird_003516.png,0
pizza_092858.png,1
screwdriver_041068.png,2
bird_106959.png,0
bird_107550.png,0
screwdriver_049496.png,2
bird_110392.png,0
bird_042338.png,0
bird_083418.png,0
bird_038791.png,0
bird_081198.png,0
screwdriver_065853.png,2
bird_062236.png,0
screwdriver_100410.png,2
screwdriver_000581.png,2
pizza_024093.png,1
bird_111227.png,0
bird_019275.png,0
pizza_022051.png,1
screwdriver_104678.png,2
pizza_024851.png,1
screwdriver_048117.png,2
pizza_050875.png,1
bird_042877.png,0
pizza_063857.png,1
screwdriver_064453.png,2
bird_010440.png,0
bird_096172.png,0
pizza_015363.png,1
bird_011048.png,0
bird_059146.png,0
pizza_116779.png,1
pizza_125820.png,1
pizza_089393.png,1
pizza_101923.png,1
bird_041974.png,0
bird_034690.png,0
screwdriver_045110.png,2
pizza_108196.png,1
bird_037066.png,0
bird_111889.png,0
pizza_023273.png,1
screwdriver_090862.png,2
bird_037190.png,0
bird_079167.png,0
screwdriver_023808.png,2
bird_020014.png,0
screwdriver_060671.png,2
pizza_040074.png,1
bird_000075.png,0
pizza_018727.png,1
bird_120139.png,0
pizza_018286.png,1
bird_070294.png,0
pizza_007297.png,1
bird_023275.png,0
bird_018137.png,0
bird_014795.png,0
pizza_080904.png,1
bird_076489.png,0
pizza_113685.png,1
screwdriver_012648.png,2
pizza_029902.png,1
bird_129804.png,0
pizza_050924.png,1
pizza_048683.png,1
bird_017428.png,0
screwdriver_056430.png,2
bird_104624.png,0
pizza_053534.png,1
bird_005470.png,0
pizza_056342.png,1
screwdriver_053260.png,2
pizza_077465.png,1
bird_126833.png,0
screwdriver_044858.png,2
pizza_041128.png,1
screwdriver_043173.png,2
pizza_058285.png,1
pizza_029556.png,1
pizza_069353.png,1
pizza_061178.png,1
screwdriver_077929.png,2
pizza_023633.png,1
bird_046689.png,0
screwdriver_082395.png,2
screwdriver_059657.png,2
bird_102427.png,0
screwdriver_002811.png,2
screwdriver_065663.png,2
screwdriver_004605.png,2
pizza_050675.png,1
bird_121964.png,0
pizza_013851.png,1
pizza_049634.png,1
bird_027019.png,0
screwdriver_091409.png,2
bird_106325.png,0
pizza_026613.png,1
pizza_064128.png,1
screwdriver_056309.png,2
pizza_043096.png,1
bird_082199.png,0
pizza_108667.png,1
screwdriver_096778.png,2
screwdriver_041320.png,2
screwdriver_082508.png,2
screwdriver_074197.png,2
screwdriver_047820.png,2
bird_107626.png,0
pizza_040721.png,1
screwdriver_028637.png,2
bird_061482.png,0
bird_052168.png,0
bird_013471.png,0
pizza_011227.png,1
bird_015892.png,0
bird_030231.png,0
bird_011413.png,0
screwdriver_042476.png,2
pizza_106276.png,1
bird_100051.png,0
bird_018665.png,0
pizza_029805.png,1
bird_015022.png,0
bird_008899.png,0
screwdriver_040786.png,2
bird_004268.png,0
screwdriver_075616.png,2
pizza_123022.png,1
bird_104784.png,0
pizza_117328.png,1
bird_053733.png,0
bird_096881.png,0
pizza_065713.png,1
pizza_116545.png,1
bird_102793.png,0
bird_082349.png,0
screwdriver_002213.png,2
bird_077508.png,0
pizza_089293.png,1
bird_011879.png,0
screwdriver_076326.png,2
pizza_114136.png,1
screwdriver_011176.png,2
pizza_122420.png,1
pizza_123740.png,1
bird_012855.png,0
pizza_021886.png,1
screwdriver_068949.png,2
bird_096283.png,0
pizza_022566.png,1
screwdriver_032721.png,2
pizza_014497.png,1
bird_093599.png,0
bird_058155.png,0
screwdriver_009783.png,2
pizza_113604.png,1
screwdriver_016384.png,2
bird_074203.png,0
pizza_085991.png,1
bird_099518.png,0
pizza_041025.png,1
pizza_047768.png,1
screwdriver_112944.png,2
bird_098302.png,0
bird_010931.png,0
screwdriver_039570.png,2
screwdriver_112797.png,2
screwdriver_004685.png,2
screwdriver_088332.png,2
pizza_080318.png,1
pizza_112240.png,1
pizza_098308.png,1
pizza_100558.png,1
bird_032428.png,0
screwdriver_071654.png,2
bird_031424.png,0
pizza_002715.png,1
bird_005617.png,0
screwdriver_014954.png,2
screwdriver_040320.png,2
screwdriver_114890.png,2
bird_133054.png,0
pizza_028312.png,1
pizza_046496.png,1
pizza_055391.png,1
screwdriver_113397.png,2
screwdriver_093948.png,2
pizza_007381.png,1
pizza_114817.png,1
pizza_115733.png,1
pizza_008602.png,1
pizza_026181.png,1
screwdriver_080772.png,2
pizza_078763.png,1
pizza_104930.png,1
pizza_004540.png,1
pizza_097698.png,1
pizza_111337.png,1
bird_044954.png,0
pizza_027744.png,1
screwdriver_066862.png,2
bird_076026.png,0
bird_036421.png,0
bird_105631.png,0
pizza_121001.png,1
bird_100444.png,0
pizza_012184.png,1
screwdriver_111515.png,2
bird_000886.png,0
screwdriver_046577.png,2
screwdriver_051071.png,2
pizza_098213.png,1
bird_118152.png,0
bird_030381.png,0
pizza_102699.png,1
screwdriver_086072.png,2
bird_065708.png,0
pizza_014919.png,1
bird_039232.png,0
pizza_107306.png,1
bird_015568.png,0
pizza_087745.png,1
screwdriver_055836.png,2
screwdriver_072217.png,2
bird_005396.png,0
bird_049831.png,0
screwdriver_063580.png,2
pizza_092212.png,1
bird_119671.png,0
screwdriver_014123.png,2
bird_057086.png,0
screwdriver_030593.png,2
pizza_048457.png,1
screwdriver_002985.png,2
screwdriver_110810.png,2
screwdriver_107318.png,2
bird_112035.png,0
screwdriver_066282.png,2
pizza_055423.png,1
pizza_003199.png,1
bird_021992.png,0
bird_119966.png,0
pizza_014647.png,1
bird_032084.png,0
screwdriver_114507.png,2
bird_026602.png,0
pizza_106769.png,1
bird_023894.png,0
screwdriver_017762.png,2
bird_001610.png,0
pizza_068843.png,1
pizza_030169.png,1
screwdriver_100739.png,2
pizza_019975.png,1
screwdriver_041417.png,2
bird_025821.png,0
bird_127883.png,0
screwdriver_004401.png,2
bird_078817.png,0
screwdriver_091855.png,2
bird_000432.png,0
bird_052156.png,0
bird_018899.png,0
screwdriver_011731.png,2
bird_005898.png,0
bird_020913.png,0
pizza_060520.png,1
bird_078438.png,0
bird_114164.png,0
screwdriver_099627.png,2
pizza_012838.png,1
bird_092781.png,0
bird_012636.png,0
bird_017354.png,0
pizza_055468.png,1
pizza_073005.png,1
bird_010089.png,0
bird_039024.png,0
bird_001298.png,0
screwdriver_034745.png,2
bird_047741.png,0
pizza_090341.png,1
bird_037185.png,0
pizza_094770.png,1
pizza_124959.png,1
bird_102876.png,0
pizza_054339.png,1
bird_024803.png,0
bird_044623.png,0
bird_089395.png,0
pizza_072572.png,1
screwdriver_001552.png,2
bird_110221.png,0
bird_010720.png,0
screwdriver_112558.png,2
pizza_122560.png,1
bird_097850.png,0
pizza_063719.png,1
pizza_032782.png,1
bird_055821.png,0
screwdriver_031607.png,2
screwdriver_028585.png,2
screwdriver_058407.png,2
screwdriver_026312.png,2
pizza_023840.png,1
screwdriver_008382.png,2
pizza_092772.png,1
screwdriver_080972.png,2
bird_017360.png,0
pizza_077885.png,1
bird_039938.png,0
pizza_014631.png,1
screwdriver_046125.png,2
pizza_014336.png,1
bird_006456.png,0
bird_033569.png,0
screwdriver_000755.png,2
screwdriver_035652.png,2
bird_102456.png,0
bird_061500.png,0
screwdriver_075199.png,2
bird_084246.png,0
screwdriver_091063.png,2
bird_043738.png,0
bird_042689.png,0
screwdriver_058226.png,2
pizza_041445.png,1
screwdriver_004254.png,2
pizza_116042.png,1
screwdriver_068290.png,2
bird_105308.png,0
bird_088755.png,0
bird_025501.png,0
pizza_004266.png,1
pizza_052891.png,1
pizza_050508.png,1
pizza_127824.png,1
pizza_115513.png,1
screwdriver_029418.png,2
screwdriver_078051.png,2
screwdriver_029234.png,2
pizza_030815.png,1
pizza_082979.png,1
pizza_125805.png,1
screwdriver_066176.png,2
screwdriver_109166.png,2
screwdriver_034005.png,2
pizza_021625.png,1
screwdriver_065828.png,2
pizza_004600.png,1
screwdriver_098692.png,2
pizza_001851.png,1
bird_056742.png,0
bird_057391.png,0
screwdriver_027398.png,2
bird_114593.png,0
bird_061320.png,0
screwdriver_083478.png,2
screwdriver_005876.png,2
pizza_089872.png,1
bird_054674.png,0
pizza_058082.png,1
screwdriver_093018.png,2
screwdriver_004264.png,2
pizza_053904.png,1
screwdriver_043776.png,2
pizza_107375.png,1
bird_060126.png,0
bird_125966.png,0
bird_058317.png,0
screwdriver_089408.png,2
bird_064965.png,0
screwdriver_089890.png,2
bird_010668.png,0
pizza_038867.png,1
screwdriver_006718.png,2
screwdriver_035852.png,2
screwdriver_084319.png,2
bird_048732.png,0
pizza_113996.png,1
screwdriver_035286.png,2
bird_024282.png,0
bird_001393.png,0
bird_042884.png,0
screwdriver_078030.png,2
bird_048848.png,0
screwdriver_008772.png,2
bird_088022.png,0
bird_039061.png,0
screwdriver_102064.png,2
bird_051538.png,0
bird_073795.png,0
bird_046315.png,0
bird_131814.png,0
screwdriver_100606.png,2
pizza_072265.png,1
bird_106044.png,0
bird_027455.png,0
bird_050975.png,0
bird_043325.png,0
screwdriver_100161.png,2
bird_106361.png,0
pizza_105165.png,1
screwdriver_036774.png,2
bird_075304.png,0
bird_017857.png,0
bird_084170.png,0
screwdriver_093193.png,2
bird_040686.png,0
pizza_046487.png,1
pizza_028475.png,1
pizza_047083.png,1
bird_061215.png,0
bird_078677.png,0
bird_055976.png,0
bird_047970.png,0
screwdriver_111391.png,2
bird_109963.png,0
bird_051688.png,0
pizza_116993.png,1
pizza_027858.png,1
bird_108098.png,0
pizza_018922.png,1
bird_034103.png,0
screwdriver_084219.png,2
pizza_126874.png,1
screwdriver_033589.png,2
bird_022692.png,0
screwdriver_101956.png,2
pizza_022480.png,1
screwdriver_043451.png,2
pizza_029513.png,1
pizza_128548.png,1
screwdriver_043384.png,2
bird_036581.png,0
pizza_073440.png,1
bird_065988.png,0
bird_125848.png,0
bird_076049.png,0
screwdriver_023919.png,2
pizza_072014.png,1
pizza_060152.png,1
screwdriver_075783.png,2
bird_050453.png,0
bird_066077.png,0
pizza_124198.png,1
bird_002161.png,0
bird_067913.png,0
pizza_036766.png,1
pizza_017606.png,1
pizza_125278.png,1
bird_092026.png,0
pizza_044006.png,1
pizza_013984.png,1
screwdriver_029513.png,2
pizza_042639.png,1
pizza_051787.png,1
pizza_127963.png,1
bird_054865.png,0
screwdriver_030859.png,2
pizza_106164.png,1
bird_076640.png,0
bird_063383.png,0
pizza_026921.png,1
pizza_108562.png,1
screwdriver_045238.png,2
bird_130334.png,0
screwdriver_099685.png,2
pizza_039454.png,1
bird_046006.png,0
pizza_034846.png,1
bird_123421.png,0
bird_022776.png,0
pizza_026217.png,1
pizza_099024.png,1
bird_110914.png,0
bird_052607.png,0
bird_024370.png,0
screwdriver_051917.png,2
screwdriver_087720.png,2
bird_089185.png,0
pizza_100719.png,1
bird_026877.png,0
pizza_054275.png,1
bird_077457.png,0
screwdriver_114539.png,2
pizza_066709.png,1
pizza_085902.png,1
pizza_070776.png,1
bird_012572.png,0
bird_009228.png,0
bird_091668.png,0
pizza_032381.png,1
pizza_095505.png,1
bird_102997.png,0
bird_075307.png,0
screwdriver_077942.png,2
screwdriver_021969.png,2
screwdriver_089585.png,2
pizza_129640.png,1
screwdriver_096638.png,2
screwdriver_068529.png,2
bird_029279.png,0
bird_012384.png,0
bird_042075.png,0
bird_009274.png,0
screwdriver_001098.png,2
pizza_109550.png,1
bird_109790.png,0
bird_115103.png,0
pizza_123823.png,1
bird_096879.png,0
screwdriver_030101.png,2
pizza_017796.png,1
pizza_006399.png,1
pizza_046733.png,1
pizza_108542.png,1
pizza_012747.png,1
screwdriver_106525.png,2
screwdriver_081364.png,2
pizza_020587.png,1
pizza_125709.png,1
pizza_041909.png,1
pizza_044961.png,1
bird_100373.png,0
screwdriver_004110.png,2
screwdriver_017554.png,2
pizza_002145.png,1
pizza_105943.png,1
pizza_081814.png,1
bird_041024.png,0
pizza_096813.png,1
pizza_003695.png,1
bird_020765.png,0
screwdriver_046407.png,2
bird_088980.png,0
screwdriver_062480.png,2
pizza_103763.png,1
pizza_070872.png,1
screwdriver_024252.png,2
screwdriver_022614.png,2
bird_086898.png,0
screwdriver_001787.png,2
screwdriver_100724.png,2
pizza_080473.png,1
screwdriver_007516.png,2
screwdriver_073725.png,2
bird_012995.png,0
pizza_113378.png,1
pizza_102903.png,1
pizza_096204.png,1
pizza_003775.png,1
pizza_031338.png,1
bird_084967.png,0
pizza_007550.png,1
pizza_027390.png,1
pizza_113351.png,1
bird_024576.png,0
bird_021068.png,0
pizza_023299.png,1
bird_028708.png,0
pizza_023661.png,1
bird_069406.png,0
screwdriver_032184.png,2
pizza_040338.png,1
screwdriver_077866.png,2
screwdriver_012338.png,2
pizza_089811.png,1
bird_000738.png,0
pizza_080601.png,1
bird_030261.png,0
screwdriver_089920.png,2
screwdriver_033547.png,2
bird_058647.png,0
pizza_102311.png,1
screwdriver_100683.png,2
bird_113163.png,0
pizza_044598.png,1
bird_007248.png,0
bird_072966.png,0
pizza_049880.png,1
pizza_118663.png,1
bird_083562.png,0
pizza_008848.png,1
bird_081743.png,0
bird_102231.png,0
bird_110205.png,0
screwdriver_014863.png,2
screwdriver_093602.png,2
pizza_027424.png,1
screwdriver_102078.png,2
pizza_061454.png,1
pizza_122083.png,1
screwdriver_041419.png,2
bird_120398.png,0
screwdriver_014567.png,2
pizza_013936.png,1
screwdriver_021581.png,2
pizza_127253.png,1
screwdriver_092297.png,2
pizza_116031.png,1
bird_071590.png,0
pizza_035850.png,1
pizza_033209.png,1
pizza_038695.png,1
pizza_052542.png,1
screwdriver_036831.png,2
pizza_021103.png,1
screwdriver_098425.png,2
pizza_022490.png,1
screwdriver_034594.png,2
screwdriver_095903.png,2
screwdriver_017562.png,2
screwdriver_086570.png,2
screwdriver_021191.png,2
pizza_126111.png,1
pizza_072315.png,1
screwdriver_072182.png,2
bird_098157.png,0
bird_122161.png,0
screwdriver_113240.png,2
screwdriver_079881.png,2
screwdriver_031395.png,2
bird_125891.png,0
screwdriver_032076.png,2
pizza_089650.png,1
screwdriver_013247.png,2
bird_037580.png,0
bird_110846.png,0
bird_131301.png,0
pizza_093173.png,1
pizza_034114.png,1
screwdriver_069909.png,2
bird_118451.png,0
screwdriver_110743.png,2
bird_069286.png,0
bird_035548.png,0
screwdriver_020418.png,2
screwdriver_031652.png,2
pizza_078571.png,1
screwdriver_104248.png,2
bird_105157.png,0
screwdriver_081815.png,2
pizza_115620.png,1
pizza_114600.png,1
bird_051764.png,0
pizza_120025.png,1
screwdriver_040113.png,2
screwdriver_076359.png,2
bird_061143.png,0
screwdriver_004843.png,2
pizza_030107.png,1
bird_110562.png,0
bird_003627.png,0
bird_055603.png,0
pizza_100605.png,1
screwdriver_018581.png,2
screwdriver_083110.png,2
screwdriver_064930.png,2
bird_029991.png,0
bird_107266.png,0
pizza_096313.png,1
pizza_095044.png,1
pizza_086497.png,1
pizza_020687.png,1
pizza_119462.png,1
bird_118737.png,0
screwdriver_012211.png,2
screwdriver_094238.png,2
bird_112047.png,0
pizza_067517.png,1
screwdriver_098343.png,2
pizza_120652.png,1
pizza_055233.png,1
pizza_099289.png,1
pizza_078561.png,1
bird_011428.png,0
bird_015266.png,0
bird_101873.png,0
screwdriver_069384.png,2
bird_065187.png,0
pizza_087697.png,1
bird_114226.png,0
screwdriver_099141.png,2
bird_127268.png,0
bird_007636.png,0
bird_051025.png,0
pizza_055661.png,1
bird_122760.png,0
pizza_081049.png,1
bird_083056.png,0
screwdriver_018950.png,2
pizza_006787.png,1
screwdriver_060169.png,2
screwdriver_049878.png,2
bird_108879.png,0
bird_100734.png,0
bird_074945.png,0
screwdriver_022612.png,2
screwdriver_012696.png,2
bird_098462.png,0
screwdriver_041762.png,2
bird_103967.png,0
bird_087820.png,0
screwdriver_037587.png,2
screwdriver_092819.png,2
pizza_070582.png,1
pizza_003030.png,1
pizza_005109.png,1
pizza_129297.png,1
screwdriver_050383.png,2
pizza_092667.png,1
screwdriver_079502.png,2
screwdriver_051177.png,2
screwdriver_115987.png,2
pizza_041980.png,1
screwdriver_084021.png,2
bird_094428.png,0
bird_047902.png,0
bird_050280.png,0
pizza_028736.png,1
screwdriver_105926.png,2
bird_084394.png,0
bird_017492.png,0
bird_077833.png,0
pizza_098951.png,1
screwdriver_073502.png,2
pizza_075074.png,1
screwdriver_110336.png,2
pizza_065193.png,1
bird_109789.png,0
bird_042385.png,0
bird_034428.png,0
bird_130671.png,0
pizza_076099.png,1
bird_040348.png,0
pizza_020519.png,1
screwdriver_103429.png,2
screwdriver_036545.png,2
screwdriver_015281.png,2
bird_044108.png,0
bird_127765.png,0
screwdriver_005559.png,2
pizza_120287.png,1
pizza_053834.png,1
screwdriver_110571.png,2
screwdriver_050757.png,2
bird_023713.png,0
bird_091879.png,0
screwdriver_040260.png,2
pizza_086539.png,1
screwdriver_035892.png,2
pizza_088626.png,1
bird_002800.png,0
bird_115704.png,0
pizza_014857.png,1
pizza_020298.png,1
bird_126946.png,0
screwdriver_087954.png,2
screwdriver_115682.png,2
pizza_110449.png,1
pizza_121514.png,1
screwdriver_101834.png,2
screwdriver_094312.png,2
screwdriver_053367.png,2
pizza_072394.png,1
bird_027531.png,0
screwdriver_003876.png,2
screwdriver_040402.png,2
pizza_016901.png,1
screwdriver_034442.png,2
bird_040710.png,0
bird_113082.png,0
bird_109536.png,0
bird_032681.png,0
screwdriver_026067.png,2
screwdriver_101568.png,2
bird_124920.png,0
screwdriver_088610.png,2
pizza_028407.png,1
screwdriver_086045.png,2
bird_124289.png,0
bird_012394.png,0
pizza_068754.png,1
pizza_007998.png,1
screwdriver_088555.png,2
screwdriver_063706.png,2
screwdriver_040816.png,2
screwdriver_062024.png,2
pizza_073258.png,1
bird_064715.png,0
bird_067155.png,0
pizza_030355.png,1
screwdriver_066382.png,2
pizza_101393.png,1
bird_128571.png,0
pizza_103898.png,1
screwdriver_020049.png,2
bird_048766.png,0
bird_103464.png,0
pizza_106409.png,1
bird_077635.png,0
screwdriver_077679.png,2
bird_108060.png,0
bird_065065.png,0
bird_068184.png,0
pizza_005200.png,1
pizza_087649.png,1
screwdriver_053627.png,2
bird_095700.png,0
bird_069881.png,0
pizza_083032.png,1
screwdriver_111551.png,2
pizza_113707.png,1
screwdriver_075466.png,2
pizza_035842.png,1
bird_068009.png,0
bird_132531.png,0
bird_093295.png,0
screwdriver_037432.png,2
screwdriver_087258.png,2
pizza_058712.png,1
pizza_047010.png,1
bird_086433.png,0
pizza_065979.png,1
bird_106510.png,0
bird_021607.png,0
bird_090839.png,0
pizza_060608.png,1
pizza_013888.png,1
bird_090334.png,0
screwdriver_055024.png,2
pizza_014526.png,1
bird_056833.png,0
bird_039083.png,0
bird_114039.png,0
pizza_085037.png,1
pizza_001750.png,1
pizza_087748.png,1
bird_063524.png,0
pizza_077591.png,1
bird_021314.png,0
screwdriver_078013.png,2
bird_080884.png,0
pizza_123119.png,1
screwdriver_044977.png,2
screwdriver_079117.png,2
bird_016496.png,0
pizza_122462.png,1
bird_056621.png,0
pizza_062758.png,1
bird_130371.png,0
bird_029542.png,0
screwdriver_070888.png,2
bird_006239.png,0
bird_037872.png,0
bird_076548.png,0
screwdriver_100550.png,2
bird_016218.png,0
pizza_080757.png,1
screwdriver_064505.png,2
screwdriver_115412.png,2
bird_010699.png,0
pizza_018816.png,1
screwdriver_075686.png,2
pizza_044712.png,1
bird_013061.png,0
pizza_013042.png,1
pizza_116308.png,1
pizza_098469.png,1
pizza_023082.png,1
pizza_047947.png,1
screwdriver_113408.png,2
screwdriver_023029.png,2
screwdriver_010823.png,2
pizza_047483.png,1
bird_086932.png,0
bird_096155.png,0
pizza_009229.png,1
bird_082951.png,0
screwdriver_085811.png,2
bird_040488.png,0
bird_054235.png,0
pizza_022157.png,1
screwdriver_047206.png,2
bird_101176.png,0
bird_109149.png,0
screwdriver_083914.png,2
screwdriver_039054.png,2
bird_009456.png,0
pizza_015116.png,1
bird_018475.png,0
bird_093726.png,0
bird_122622.png,0
screwdriver_061669.png,2
pizza_090021.png,1
pizza_047530.png,1
pizza_106801.png,1
pizza_104163.png,1
screwdriver_081839.png,2
bird_038731.png,0
pizza_040613.png,1
pizza_080475.png,1
pizza_011274.png,1
pizza_059888.png,1
screwdriver_076493.png,2
screwdriver_098507.png,2
bird_126781.png,0
screwdriver_062503.png,2
bird_123636.png,0
pizza_082340.png,1
bird_123595.png,0
screwdriver_077368.png,2
pizza_042382.png,1
screwdriver_084014.png,2
bird_015856.png,0
bird_000762.png,0
screwdriver_061727.png,2
pizza_010176.png,1
screwdriver_108575.png,2
screwdriver_074717.png,2
pizza_113746.png,1
pizza_066431.png,1
pizza_106662.png,1
pizza_102242.png,1
bird_112983.png,0
pizza_095950.png,1
pizza_027604.png,1
bird_070809.png,0
screwdriver_092355.png,2
pizza_069992.png,1
screwdriver_025133.png,2
screwdriver_044374.png,2
pizza_130221.png,1
bird_103026.png,0
pizza_129382.png,1
screwdriver_077253.png,2
pizza_034160.png,1
pizza_117602.png,1
bird_014809.png,0
pizza_093606.png,1
pizza_040995.png,1
pizza_099500.png,1
pizza_084586.png,1
bird_102006.png,0
bird_112124.png,0
pizza_076898.png,1
bird_029973.png,0
bird_108707.png,0
pizza_045026.png,1
bird_047763.png,0
pizza_027427.png,1
pizza_002305.png,1
screwdriver_091231.png,2
pizza_013191.png,1
pizza_080696.png,1
bird_066500.png,0
pizza_006043.png,1
pizza_039243.png,1
screwdriver_054246.png,2
bird_031397.png,0
screwdriver_099395.png,2
screwdriver_068053.png,2
pizza_083861.png,1
screwdriver_067015.png,2
pizza_040091.png,1
pizza_044023.png,1
pizza_095823.png,1
bird_063597.png,0
bird_008325.png,0
pizza_068412.png,1
bird_007289.png,0
bird_021168.png,0
screwdriver_001312.png,2
pizza_069320.png,1
bird_073506.png,0
bird_068535.png,0
pizza_026979.png,1
bird_051616.png,0
pizza_066710.png,1
pizza_108964.png,1
pizza_036227.png,1
pizza_066621.png,1
screwdriver_069494.png,2
bird_110322.png,0
pizza_108376.png,1
screwdriver_017450.png,2
pizza_077112.png,1
pizza_038764.png,1
bird_046923.png,0
bird_074909.png,0
screwdriver_025960.png,2
bird_018270.png,0
screwdriver_095957.png,2
screwdriver_079235.png,2
bird_131889.png,0
pizza_126545.png,1
screwdriver_025881.png,2
bird_005863.png,0
screwdriver_115968.png,2
bird_093246.png,0
pizza_046432.png,1
bird_055844.png,0
bird_111984.png,0
bird_034932.png,0
pizza_037963.png,1
bird_091261.png,0
screwdriver_006668.png,2
bird_030277.png,0
screwdriver_086026.png,2
screwdriver_060646.png,2
bird_080954.png,0
pizza_054158.png,1
pizza_099508.png,1
bird_073655.png,0
screwdriver_066979.png,2
bird_119952.png,0
screwdriver_078603.png,2
pizza_089066.png,1
pizza_064142.png,1
bird_048266.png,0
pizza_112422.png,1
pizza_045463.png,1
bird_010087.png,0
pizza_039844.png,1
screwdriver_027507.png,2
bird_013162.png,0
pizza_074280.png,1
screwdriver_108023.png,2
pizza_015101.png,1
screwdriver_000440.png,2
screwdriver_116286.png,2
bird_086880.png,0
pizza_030385.png,1
screwdriver_030749.png,2
screwdriver_091469.png,2
bird_087530.png,0
pizza_043656.png,1
screwdriver_038270.png,2
bird_070981.png,0
screwdriver_074514.png,2
bird_030881.png,0
bird_012372.png,0
bird_024385.png,0
pizza_069322.png,1
bird_068036.png,0
pizza_083019.png,1
bird_088759.png,0
bird_075737.png,0
bird_008650.png,0
pizza_000983.png,1
pizza_006542.png,1
bird_130561.png,0
bird_006992.png,0
bird_086940.png,0
bird_078727.png,0
screwdriver_100966.png,2
bird_057740.png,0
screwdriver_101152.png,2
bird_046236.png,0
bird_019112.png,0
pizza_096058.png,1
pizza_070572.png,1
bird_003066.png,0
bird_015477.png,0
pizza_050177.png,1
pizza_094685.png,1
screwdriver_115481.png,2
screwdriver_016820.png,2
screwdriver_088219.png,2
screwdriver_076693.png,2
bird_114283.png,0
bird_047735.png,0
screwdriver_045073.png,2
screwdriver_050277.png,2
bird_094998.png,0
screwdriver_036293.png,2
pizza_092743.png,1
screwdriver_023500.png,2
bird_074018.png,0
screwdriver_003583.png,2
pizza_107926.png,1
bird_067657.png,0
pizza_100294.png,1
pizza_033876.png,1
screwdriver_016368.png,2
screwdriver_113243.png,2
pizza_092978.png,1
pizza_082718.png,1
pizza_105792.png,1
pizza_050764.png,1
screwdriver_015630.png,2
